<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
LKOH;0;20260414;90045;5463.0;555
LKOH;0;20260414;90046;5463.0;555
LKOH;0;20260414;90048;5463.0;730
LKOH;0;20260414;90048;5461.5;20
LKOH;0;20260414;90048;5461.5;20
LKOH;0;20260414;90048;5461.0;20
LKOH;0;20260414;90048;5461.0;30
LKOH;0;20260414;90048;5461.0;20
LKOH;0;20260414;90048;5461.0;160
LKOH;0;20260414;90048;5461.0;39
LKOH;0;20260414;90050;5459.0;1
LKOH;0;20260414;90051;5459.0;1
LKOH;0;20260414;90056;5456.5;2
LKOH;0;20260414;90101;5456.0;2
LKOH;0;20260414;90101;5456.0;18
LKOH;0;20260414;90101;5456.0;37
LKOH;0;20260414;90104;5455.0;42
LKOH;0;20260414;90104;5455.0;18
LKOH;0;20260414;90104;5455.0;16
LKOH;0;20260414;90109;5455.0;1
LKOH;0;20260414;90122;5454.5;2
LKOH;0;20260414;90123;5454.5;1
LKOH;0;20260414;90126;5454.0;1
LKOH;0;20260414;90126;5454.0;1
LKOH;0;20260414;90126;5453.5;5
LKOH;0;20260414;90126;5453.5;1
LKOH;0;20260414;90126;5453.0;1
LKOH;0;20260414;90127;5453.0;15
LKOH;0;20260414;90129;5453.5;2
LKOH;0;20260414;90130;5453.5;11
LKOH;0;20260414;90130;5453.5;30
LKOH;0;20260414;90130;5453.5;10
LKOH;0;20260414;90130;5453.5;200
LKOH;0;20260414;90130;5453.5;10
LKOH;0;20260414;90130;5453.5;76
LKOH;0;20260414;90130;5453.5;64
LKOH;0;20260414;90130;5453.5;37
LKOH;0;20260414;90130;5453.5;57
LKOH;0;20260414;90131;5454.0;1
LKOH;0;20260414;90131;5454.0;12
LKOH;0;20260414;90131;5454.0;1
LKOH;0;20260414;90131;5454.0;9
LKOH;0;20260414;90131;5454.0;4
LKOH;0;20260414;90132;5454.0;6
LKOH;0;20260414;90132;5454.5;1
LKOH;0;20260414;90132;5454.5;2
LKOH;0;20260414;90133;5454.0;30
LKOH;0;20260414;90133;5454.0;13
LKOH;0;20260414;90133;5454.0;7
LKOH;0;20260414;90138;5454.0;7
LKOH;0;20260414;90143;5453.5;20
LKOH;0;20260414;90143;5453.5;20
LKOH;0;20260414;90143;5453.5;30
LKOH;0;20260414;90143;5453.5;13
LKOH;0;20260414;90143;5453.5;13
LKOH;0;20260414;90146;5454.5;2
LKOH;0;20260414;90152;5454.0;30
LKOH;0;20260414;90152;5454.0;38
LKOH;0;20260414;90152;5454.0;8
LKOH;0;20260414;90159;5454.5;1
LKOH;0;20260414;90209;5454.5;5
LKOH;0;20260414;90209;5454.5;10
LKOH;0;20260414;90219;5454.5;1
LKOH;0;20260414;90219;5454.0;1
LKOH;0;20260414;90222;5454.5;9
LKOH;0;20260414;90222;5454.5;50
LKOH;0;20260414;90223;5455.0;33
LKOH;0;20260414;90223;5455.0;7
LKOH;0;20260414;90223;5455.0;2
LKOH;0;20260414;90223;5455.0;13
LKOH;0;20260414;90223;5455.0;9
LKOH;0;20260414;90223;5455.0;9
LKOH;0;20260414;90226;5454.5;2
LKOH;0;20260414;90237;5455.0;9
LKOH;0;20260414;90237;5455.0;73
LKOH;0;20260414;90243;5455.0;1
LKOH;0;20260414;90243;5454.5;1
LKOH;0;20260414;90243;5454.5;1
LKOH;0;20260414;90256;5454.0;2
LKOH;0;20260414;90256;5454.0;1
LKOH;0;20260414;90301;5454.0;37
LKOH;0;20260414;90301;5453.5;63
LKOH;0;20260414;90312;5453.0;7
LKOH;0;20260414;90312;5453.0;7
LKOH;0;20260414;90321;5453.5;5
LKOH;0;20260414;90334;5453.0;488
LKOH;0;20260414;90334;5453.0;10
LKOH;0;20260414;90334;5453.0;7
LKOH;0;20260414;90334;5453.0;11
LKOH;0;20260414;90334;5453.0;13
LKOH;0;20260414;90334;5453.0;1
LKOH;0;20260414;90334;5452.5;5
LKOH;0;20260414;90334;5452.5;2
LKOH;0;20260414;90334;5452.5;1
LKOH;0;20260414;90335;5451.5;2
LKOH;0;20260414;90335;5451.0;1
LKOH;0;20260414;90335;5451.0;1
LKOH;0;20260414;90335;5451.0;17
LKOH;0;20260414;90340;5451.0;57
LKOH;0;20260414;90340;5451.0;37
LKOH;0;20260414;90340;5451.0;6
LKOH;0;20260414;90342;5452.0;5
LKOH;0;20260414;90344;5450.5;10
LKOH;0;20260414;90347;5450.5;6
LKOH;0;20260414;90350;5451.0;5
LKOH;0;20260414;90350;5451.0;10
LKOH;0;20260414;90400;5451.0;10
LKOH;0;20260414;90408;5451.5;9
LKOH;0;20260414;90408;5451.5;11
LKOH;0;20260414;90408;5451.0;65
LKOH;0;20260414;90408;5451.5;20
LKOH;0;20260414;90409;5451.0;9
LKOH;0;20260414;90409;5451.0;2
LKOH;0;20260414;90419;5451.5;25
LKOH;0;20260414;90420;5452.0;1
LKOH;0;20260414;90428;5451.5;1
LKOH;0;20260414;90447;5450.5;6
LKOH;0;20260414;90448;5450.0;3
LKOH;0;20260414;90449;5450.0;7
LKOH;0;20260414;90449;5450.0;1
LKOH;0;20260414;90449;5450.0;1
LKOH;0;20260414;90456;5450.0;1
LKOH;0;20260414;90456;5450.0;1
LKOH;0;20260414;90500;5450.0;1
LKOH;0;20260414;90525;5452.0;50
LKOH;0;20260414;90525;5452.0;76
LKOH;0;20260414;90525;5452.0;40
LKOH;0;20260414;90525;5453.0;64
LKOH;0;20260414;90525;5453.5;200
LKOH;0;20260414;90525;5453.5;50
LKOH;0;20260414;90525;5453.5;13
LKOH;0;20260414;90525;5454.0;7
LKOH;0;20260414;90529;5453.5;1
LKOH;0;20260414;90556;5453.0;30
LKOH;0;20260414;90556;5453.0;1
LKOH;0;20260414;90556;5453.0;31
LKOH;0;20260414;90557;5451.5;1
LKOH;0;20260414;90601;5452.0;30
LKOH;0;20260414;90604;5452.0;1
LKOH;0;20260414;90606;5452.0;1
LKOH;0;20260414;90608;5452.0;38
LKOH;0;20260414;90608;5452.0;76
LKOH;0;20260414;90611;5452.0;1
LKOH;0;20260414;90631;5452.5;2
LKOH;0;20260414;90648;5452.5;8
LKOH;0;20260414;90711;5453.0;1
LKOH;0;20260414;90725;5453.0;2
LKOH;0;20260414;90725;5453.0;6
LKOH;0;20260414;90725;5453.0;1
LKOH;0;20260414;90733;5453.0;31
LKOH;0;20260414;90733;5453.0;10
LKOH;0;20260414;90733;5453.0;10
LKOH;0;20260414;90733;5453.0;76
LKOH;0;20260414;90816;5454.0;4
LKOH;0;20260414;90817;5454.0;20
LKOH;0;20260414;90820;5454.5;1
LKOH;0;20260414;90830;5454.5;1
LKOH;0;20260414;90832;5453.5;1
LKOH;0;20260414;90832;5453.5;1
LKOH;0;20260414;90844;5453.0;1
LKOH;0;20260414;90854;5453.5;2
LKOH;0;20260414;90857;5453.5;1
LKOH;0;20260414;90858;5453.5;3
LKOH;0;20260414;90905;5453.0;4
LKOH;0;20260414;90906;5453.5;1
LKOH;0;20260414;90910;5454.0;5
LKOH;0;20260414;90921;5454.0;2
LKOH;0;20260414;90924;5453.5;1
LKOH;0;20260414;90924;5453.5;19
LKOH;0;20260414;90929;5453.0;20
LKOH;0;20260414;90940;5452.5;21
LKOH;0;20260414;90940;5452.5;7
LKOH;0;20260414;90940;5452.0;2
LKOH;0;20260414;90940;5452.0;12
LKOH;0;20260414;90943;5453.0;1
LKOH;0;20260414;90944;5451.0;10
LKOH;0;20260414;90950;5451.5;1
LKOH;0;20260414;90950;5451.0;15
LKOH;0;20260414;90950;5451.0;24
LKOH;0;20260414;90950;5451.0;1
LKOH;0;20260414;90950;5451.0;1
LKOH;0;20260414;90952;5450.5;15
LKOH;0;20260414;90952;5450.5;23
LKOH;0;20260414;90955;5451.5;6
LKOH;0;20260414;90955;5451.5;4
LKOH;0;20260414;91004;5453.5;1
LKOH;0;20260414;91018;5452.0;1
LKOH;0;20260414;91036;5451.5;30
LKOH;0;20260414;91036;5451.5;1
LKOH;0;20260414;91036;5451.5;37
LKOH;0;20260414;91036;5451.5;64
LKOH;0;20260414;91036;5451.5;37
LKOH;0;20260414;91036;5452.0;10
LKOH;0;20260414;91036;5452.0;76
LKOH;0;20260414;91036;5452.0;1
LKOH;0;20260414;91036;5452.0;23
LKOH;0;20260414;91036;5452.0;30
LKOH;0;20260414;91036;5452.0;10
LKOH;0;20260414;91036;5452.0;1
LKOH;0;20260414;91040;5452.5;1
LKOH;0;20260414;91043;5452.5;9
LKOH;0;20260414;91043;5453.0;2
LKOH;0;20260414;91043;5453.0;15
LKOH;0;20260414;91043;5453.0;5
LKOH;0;20260414;91043;5453.0;1
LKOH;0;20260414;91043;5453.5;1
LKOH;0;20260414;91043;5453.5;9
LKOH;0;20260414;91046;5452.0;1
LKOH;0;20260414;91047;5451.5;1
LKOH;0;20260414;91056;5451.0;2
LKOH;0;20260414;91107;5450.0;2
LKOH;0;20260414;91116;5451.0;27
LKOH;0;20260414;91118;5451.0;1
LKOH;0;20260414;91127;5452.0;1
LKOH;0;20260414;91129;5451.0;3
LKOH;0;20260414;91131;5451.5;1
LKOH;0;20260414;91134;5451.5;2
LKOH;0;20260414;91139;5452.0;1
LKOH;0;20260414;91143;5451.5;2
LKOH;0;20260414;91151;5451.5;2
LKOH;0;20260414;91151;5451.5;2
LKOH;0;20260414;91203;5452.5;1
LKOH;0;20260414;91215;5452.5;1
LKOH;0;20260414;91222;5452.0;30
LKOH;0;20260414;91222;5452.0;43
LKOH;0;20260414;91222;5451.5;3
LKOH;0;20260414;91222;5451.5;20
LKOH;0;20260414;91227;5452.5;1
LKOH;0;20260414;91232;5451.5;19
LKOH;0;20260414;91233;5451.0;5
LKOH;0;20260414;91233;5451.0;14
LKOH;0;20260414;91242;5451.5;4
LKOH;0;20260414;91255;5451.5;22
LKOH;0;20260414;91257;5451.5;2
LKOH;0;20260414;91309;5452.0;1
LKOH;0;20260414;91325;5452.0;3
LKOH;0;20260414;91326;5452.5;1
LKOH;0;20260414;91343;5451.0;1
LKOH;0;20260414;91351;5452.0;1
LKOH;0;20260414;91355;5452.5;2
LKOH;0;20260414;91403;5451.5;16
LKOH;0;20260414;91405;5451.5;2
LKOH;0;20260414;91413;5451.0;14
LKOH;0;20260414;91414;5451.5;1
LKOH;0;20260414;91418;5451.5;9
LKOH;0;20260414;91418;5451.5;11
LKOH;0;20260414;91440;5452.5;1
LKOH;0;20260414;91447;5451.5;5
LKOH;0;20260414;91447;5451.0;19
LKOH;0;20260414;91447;5451.0;1
LKOH;0;20260414;91447;5451.0;27
LKOH;0;20260414;91458;5451.5;1
LKOH;0;20260414;91505;5451.5;1
LKOH;0;20260414;91518;5452.0;1
LKOH;0;20260414;91530;5452.0;1
LKOH;0;20260414;91533;5452.0;1
LKOH;0;20260414;91543;5452.0;1
LKOH;0;20260414;91544;5452.0;1
LKOH;0;20260414;91552;5451.5;8
LKOH;0;20260414;91552;5451.5;7
LKOH;0;20260414;91556;5452.5;1
LKOH;0;20260414;91556;5453.0;3
LKOH;0;20260414;91556;5453.0;1
LKOH;0;20260414;91624;5453.0;1
LKOH;0;20260414;91629;5452.5;1
LKOH;0;20260414;91629;5452.0;1
LKOH;0;20260414;91629;5452.0;2
LKOH;0;20260414;91629;5452.0;1
LKOH;0;20260414;91629;5451.5;23
LKOH;0;20260414;91629;5451.5;12
LKOH;0;20260414;91629;5451.0;6
LKOH;0;20260414;91629;5451.0;1
LKOH;0;20260414;91629;5450.5;50
LKOH;0;20260414;91629;5450.5;26
LKOH;0;20260414;91629;5450.0;4
LKOH;0;20260414;91629;5450.0;40
LKOH;0;20260414;91629;5450.0;2
LKOH;0;20260414;91629;5450.0;1
LKOH;0;20260414;91629;5450.0;5
LKOH;0;20260414;91629;5450.0;1
LKOH;0;20260414;91629;5450.0;2
LKOH;0;20260414;91629;5450.0;5
LKOH;0;20260414;91629;5450.0;2
LKOH;0;20260414;91629;5450.0;1
LKOH;0;20260414;91629;5450.0;13
LKOH;0;20260414;91630;5450.0;31
LKOH;0;20260414;91634;5450.5;1
LKOH;0;20260414;91634;5450.5;1
LKOH;0;20260414;91635;5450.5;1
LKOH;0;20260414;91635;5450.5;1
LKOH;0;20260414;91637;5451.0;3
LKOH;0;20260414;91646;5450.5;1
LKOH;0;20260414;91646;5450.5;1
LKOH;0;20260414;91648;5451.0;2
LKOH;0;20260414;91700;5450.5;2
LKOH;0;20260414;91700;5450.5;3
LKOH;0;20260414;91712;5451.0;5
LKOH;0;20260414;91712;5451.5;58
LKOH;0;20260414;91712;5451.5;4
LKOH;0;20260414;91712;5451.5;2
LKOH;0;20260414;91712;5452.0;76
LKOH;0;20260414;91712;5452.0;1
LKOH;0;20260414;91712;5452.5;1
LKOH;0;20260414;91712;5452.5;64
LKOH;0;20260414;91712;5452.5;30
LKOH;0;20260414;91712;5453.0;20
LKOH;0;20260414;91712;5453.0;30
LKOH;0;20260414;91712;5453.0;50
LKOH;0;20260414;91712;5453.0;13
LKOH;0;20260414;91712;5453.0;12
LKOH;0;20260414;91718;5453.0;1
LKOH;0;20260414;91719;5453.0;1
LKOH;0;20260414;91720;5453.0;1
LKOH;0;20260414;91721;5453.0;1
LKOH;0;20260414;91747;5451.5;1
LKOH;0;20260414;91752;5451.5;4
LKOH;0;20260414;91806;5450.0;10
LKOH;0;20260414;91808;5451.5;1
LKOH;0;20260414;91823;5451.0;1
LKOH;0;20260414;91832;5450.0;40
LKOH;0;20260414;91832;5450.0;36
LKOH;0;20260414;91834;5450.5;1
LKOH;0;20260414;91907;5450.0;1
LKOH;0;20260414;91907;5449.5;1
LKOH;0;20260414;91922;5449.5;18
LKOH;0;20260414;91922;5449.5;18
LKOH;0;20260414;91923;5449.5;76
LKOH;0;20260414;91923;5449.5;13
LKOH;0;20260414;91923;5449.5;76
LKOH;0;20260414;91924;5449.5;33
LKOH;0;20260414;91924;5449.5;13
LKOH;0;20260414;91924;5449.5;13
LKOH;0;20260414;91928;5449.5;5
LKOH;0;20260414;91928;5449.5;5
LKOH;0;20260414;91936;5449.5;589
LKOH;0;20260414;91936;5449.5;1
LKOH;0;20260414;91936;5449.5;1
LKOH;0;20260414;91936;5448.0;5
LKOH;0;20260414;91936;5447.0;1
LKOH;0;20260414;91936;5447.0;1
LKOH;0;20260414;91936;5447.0;1
LKOH;0;20260414;91936;5447.0;1
LKOH;0;20260414;91936;5447.0;8
LKOH;0;20260414;91936;5447.0;1
LKOH;0;20260414;91936;5447.0;7
LKOH;0;20260414;91936;5446.5;1
LKOH;0;20260414;91936;5446.5;1
LKOH;0;20260414;91936;5446.5;1
LKOH;0;20260414;91936;5446.5;11
LKOH;0;20260414;91936;5446.5;1
LKOH;0;20260414;91936;5446.0;4
LKOH;0;20260414;91936;5446.0;10
LKOH;0;20260414;91936;5446.0;30
LKOH;0;20260414;91937;5447.0;30
LKOH;0;20260414;91937;5447.0;12
LKOH;0;20260414;91937;5447.0;13
LKOH;0;20260414;91937;5447.0;56
LKOH;0;20260414;91937;5447.5;1
LKOH;0;20260414;91944;5447.5;2
LKOH;0;20260414;91952;5447.5;1
LKOH;0;20260414;91957;5447.5;2
LKOH;0;20260414;92000;5447.5;33
LKOH;0;20260414;92000;5447.5;13
LKOH;0;20260414;92000;5447.5;13
LKOH;0;20260414;92000;5447.5;13
LKOH;0;20260414;92000;5447.5;20
LKOH;0;20260414;92000;5447.5;28
LKOH;0;20260414;92000;5447.5;28
LKOH;0;20260414;92000;5447.5;20
LKOH;0;20260414;92001;5449.5;40
LKOH;0;20260414;92001;5449.5;252
LKOH;0;20260414;92021;5452.0;2
LKOH;0;20260414;92049;5452.0;30
LKOH;0;20260414;92049;5452.0;18
LKOH;0;20260414;92049;5452.0;46
LKOH;0;20260414;92049;5452.0;38
LKOH;0;20260414;92049;5452.5;64
LKOH;0;20260414;92049;5452.5;74
LKOH;0;20260414;92058;5452.5;1
LKOH;0;20260414;92107;5452.0;1
LKOH;0;20260414;92114;5451.0;1
LKOH;0;20260414;92114;5451.0;1
LKOH;0;20260414;92114;5451.0;19
LKOH;0;20260414;92116;5450.5;1
LKOH;0;20260414;92124;5450.5;20
LKOH;0;20260414;92142;5450.5;20
LKOH;0;20260414;92151;5450.0;1
LKOH;0;20260414;92151;5450.0;1
LKOH;0;20260414;92151;5450.0;15
LKOH;0;20260414;92152;5450.0;1
LKOH;0;20260414;92213;5450.0;6
LKOH;0;20260414;92256;5450.5;4
LKOH;0;20260414;92307;5451.0;1
LKOH;0;20260414;92310;5450.5;30
LKOH;0;20260414;92316;5451.0;3
LKOH;0;20260414;92316;5452.0;1
LKOH;0;20260414;92341;5453.5;20
LKOH;0;20260414;92341;5453.5;1
LKOH;0;20260414;92344;5453.5;19
LKOH;0;20260414;92346;5454.0;4
LKOH;0;20260414;92420;5455.0;1
LKOH;0;20260414;92431;5454.0;2
LKOH;0;20260414;92527;5454.5;1
LKOH;0;20260414;92530;5455.0;2
LKOH;0;20260414;92601;5455.0;2
LKOH;0;20260414;92601;5455.0;1
LKOH;0;20260414;92601;5455.0;1
LKOH;0;20260414;92606;5455.0;1
LKOH;0;20260414;92606;5455.0;1
LKOH;0;20260414;92607;5455.0;249
LKOH;0;20260414;92607;5455.0;32
LKOH;0;20260414;92617;5454.5;48
LKOH;0;20260414;92617;5454.5;13
LKOH;0;20260414;92617;5454.0;1
LKOH;0;20260414;92626;5454.5;2
LKOH;0;20260414;92632;5454.5;10
LKOH;0;20260414;92642;5454.5;1
LKOH;0;20260414;92717;5454.5;1
LKOH;0;20260414;92717;5454.5;6
LKOH;0;20260414;92721;5454.5;3
LKOH;0;20260414;92722;5454.5;7
LKOH;0;20260414;92722;5454.5;6
LKOH;0;20260414;92742;5454.0;1
LKOH;0;20260414;92743;5454.5;4
LKOH;0;20260414;92743;5454.5;1
LKOH;0;20260414;92751;5455.0;1
LKOH;0;20260414;92754;5455.0;2
LKOH;0;20260414;92754;5455.0;1
LKOH;0;20260414;92754;5455.0;1
LKOH;0;20260414;92754;5455.0;96
LKOH;0;20260414;92810;5455.0;1
LKOH;0;20260414;92812;5455.0;1
LKOH;0;20260414;92815;5455.0;10
LKOH;0;20260414;92815;5454.5;4
LKOH;0;20260414;92818;5455.0;100
LKOH;0;20260414;92841;5455.0;44
LKOH;0;20260414;92841;5455.0;56
LKOH;0;20260414;92842;5455.0;1
LKOH;0;20260414;92842;5455.0;1
LKOH;0;20260414;92844;5454.5;76
LKOH;0;20260414;92844;5454.5;15
LKOH;0;20260414;92844;5454.5;55
LKOH;0;20260414;92844;5454.5;6
LKOH;0;20260414;92845;5454.5;7
LKOH;0;20260414;92845;5454.5;30
LKOH;0;20260414;92845;5454.0;1
LKOH;0;20260414;92845;5454.0;5
LKOH;0;20260414;92845;5454.0;20
LKOH;0;20260414;92845;5454.0;1
LKOH;0;20260414;92845;5454.0;12
LKOH;0;20260414;92845;5454.0;18
LKOH;0;20260414;92845;5454.0;55
LKOH;0;20260414;92845;5454.0;3
LKOH;0;20260414;92845;5454.0;30
LKOH;0;20260414;92845;5453.5;46
LKOH;0;20260414;92845;5453.5;30
LKOH;0;20260414;92845;5453.5;20
LKOH;0;20260414;92845;5453.0;20
LKOH;0;20260414;92845;5453.0;6
LKOH;0;20260414;92846;5453.0;24
LKOH;0;20260414;92846;5453.0;13
LKOH;0;20260414;92846;5453.0;39
LKOH;0;20260414;92846;5453.0;35
LKOH;0;20260414;92846;5453.0;41
LKOH;0;20260414;92858;5453.5;10
LKOH;0;20260414;92858;5453.5;76
LKOH;0;20260414;92858;5454.0;5
LKOH;0;20260414;92858;5454.0;30
LKOH;0;20260414;92858;5454.5;30
LKOH;0;20260414;92858;5454.5;6
LKOH;0;20260414;92858;5454.5;23
LKOH;0;20260414;92858;5455.0;1
LKOH;0;20260414;92858;5455.0;30
LKOH;0;20260414;92858;5455.0;20
LKOH;0;20260414;92858;5455.0;13
LKOH;0;20260414;92858;5455.5;6
LKOH;0;20260414;92858;5455.5;20
LKOH;0;20260414;92858;5455.5;60
LKOH;0;20260414;92858;5455.5;30
LKOH;0;20260414;92858;5455.5;25
LKOH;0;20260414;92858;5456.0;20
LKOH;0;20260414;92858;5456.0;50
LKOH;0;20260414;92858;5456.0;20
LKOH;0;20260414;92858;5456.5;18
LKOH;0;20260414;92858;5456.5;20
LKOH;0;20260414;92858;5457.0;20
LKOH;0;20260414;92858;5457.0;30
LKOH;0;20260414;92858;5457.0;18
LKOH;0;20260414;92858;5457.5;20
LKOH;0;20260414;92858;5457.5;20
LKOH;0;20260414;92858;5457.5;44
LKOH;0;20260414;92858;5458.0;50
LKOH;0;20260414;92858;5458.0;20
LKOH;0;20260414;92858;5458.5;20
LKOH;0;20260414;92858;5458.5;14
LKOH;0;20260414;92858;5458.5;64
LKOH;0;20260414;92858;5459.0;20
LKOH;0;20260414;92858;5459.0;50
LKOH;0;20260414;92858;5459.0;64
LKOH;0;20260414;92858;5459.5;20
LKOH;0;20260414;92858;5459.5;50
LKOH;0;20260414;92858;5459.5;50
LKOH;0;20260414;92858;5459.5;25
LKOH;0;20260414;92858;5460.0;1
LKOH;0;20260414;92858;5460.0;20
LKOH;0;20260414;92858;5460.0;50
LKOH;0;20260414;92858;5460.0;500
LKOH;0;20260414;92858;5460.0;200
LKOH;0;20260414;92858;5460.0;117
LKOH;0;20260414;92906;5455.5;4
LKOH;0;20260414;92909;5455.5;1
LKOH;0;20260414;92910;5455.5;1
LKOH;0;20260414;92923;5454.5;10
LKOH;0;20260414;92930;5455.0;3
LKOH;0;20260414;92942;5455.0;2
LKOH;0;20260414;92943;5455.0;1
LKOH;0;20260414;92944;5454.5;30
LKOH;0;20260414;92944;5454.5;46
LKOH;0;20260414;92944;5455.0;7
LKOH;0;20260414;92944;5455.0;4
LKOH;0;20260414;92944;5455.0;9
LKOH;0;20260414;92944;5455.0;20
LKOH;0;20260414;92944;5455.0;20
LKOH;0;20260414;92944;5455.0;20
LKOH;0;20260414;92944;5455.0;20
LKOH;0;20260414;92944;5455.0;20
LKOH;0;20260414;92944;5455.0;20
LKOH;0;20260414;92944;5455.0;20
LKOH;0;20260414;92944;5455.0;20
LKOH;0;20260414;92944;5455.0;20
LKOH;0;20260414;92944;5455.0;24
LKOH;0;20260414;92944;5455.0;20
LKOH;0;20260414;92944;5455.0;19
LKOH;0;20260414;92944;5455.0;13
LKOH;0;20260414;92944;5455.0;30
LKOH;0;20260414;92944;5455.0;18
LKOH;0;20260414;92944;5455.0;20
LKOH;0;20260414;92944;5455.0;50
LKOH;0;20260414;92944;5455.0;50
LKOH;0;20260414;92944;5455.0;50
LKOH;0;20260414;92944;5455.0;21
LKOH;0;20260414;92944;5456.5;30
LKOH;0;20260414;92944;5456.5;46
LKOH;0;20260414;92953;5457.0;1
LKOH;0;20260414;93011;5459.0;1
LKOH;0;20260414;93019;5460.0;4
LKOH;0;20260414;93019;5460.0;37
LKOH;0;20260414;93019;5460.0;30
LKOH;0;20260414;93019;5460.0;18
LKOH;0;20260414;93019;5460.0;11
LKOH;0;20260414;93028;5459.5;2
LKOH;0;20260414;93035;5460.5;57
LKOH;0;20260414;93051;5460.0;9
LKOH;0;20260414;93051;5460.0;4
LKOH;0;20260414;93055;5460.0;6
LKOH;0;20260414;93105;5459.5;2
LKOH;0;20260414;93107;5459.0;1
LKOH;0;20260414;93107;5458.0;10
LKOH;0;20260414;93123;5458.0;30
LKOH;0;20260414;93123;5458.0;11
LKOH;0;20260414;93123;5458.0;9
LKOH;0;20260414;93123;5458.0;23
LKOH;0;20260414;93123;5456.5;37
LKOH;0;20260414;93123;5455.5;4
LKOH;0;20260414;93124;5455.0;1
LKOH;0;20260414;93124;5455.0;3
LKOH;0;20260414;93125;5457.0;1
LKOH;0;20260414;93135;5457.0;2
LKOH;0;20260414;93137;5458.0;3
LKOH;0;20260414;93137;5456.5;37
LKOH;0;20260414;93137;5456.5;7
LKOH;0;20260414;93202;5457.0;1
LKOH;0;20260414;93216;5457.0;29
LKOH;0;20260414;93216;5457.0;37
LKOH;0;20260414;93216;5457.0;33
LKOH;0;20260414;93216;5457.0;46
LKOH;0;20260414;93216;5457.0;74
LKOH;0;20260414;93224;5457.0;1
LKOH;0;20260414;93231;5455.5;4
LKOH;0;20260414;93233;5457.0;2
LKOH;0;20260414;93247;5456.5;1
LKOH;0;20260414;93247;5457.0;1
LKOH;0;20260414;93252;5457.0;174
LKOH;0;20260414;93252;5457.0;70
LKOH;0;20260414;93252;5457.0;30
LKOH;0;20260414;93252;5457.0;30
LKOH;0;20260414;93252;5457.0;18
LKOH;0;20260414;93252;5457.0;46
LKOH;0;20260414;93252;5457.5;10
LKOH;0;20260414;93252;5457.5;30
LKOH;0;20260414;93252;5458.0;30
LKOH;0;20260414;93252;5458.0;13
LKOH;0;20260414;93252;5458.0;25
LKOH;0;20260414;93252;5458.5;30
LKOH;0;20260414;93252;5458.5;67
LKOH;0;20260414;93252;5458.5;20
LKOH;0;20260414;93252;5459.0;20
LKOH;0;20260414;93252;5459.0;50
LKOH;0;20260414;93252;5459.0;30
LKOH;0;20260414;93252;5459.5;20
LKOH;0;20260414;93252;5459.5;20
LKOH;0;20260414;93252;5459.5;18
LKOH;0;20260414;93252;5460.0;48
LKOH;0;20260414;93252;5460.0;20
LKOH;0;20260414;93252;5460.0;20
LKOH;0;20260414;93252;5460.0;18
LKOH;0;20260414;93252;5460.0;2
LKOH;0;20260414;93252;5460.5;60
LKOH;0;20260414;93252;5460.5;20
LKOH;0;20260414;93252;5461.0;13
LKOH;0;20260414;93252;5461.0;3
LKOH;0;20260414;93252;5461.0;1
LKOH;0;20260414;93252;5461.0;20
LKOH;0;20260414;93252;5461.0;24
LKOH;0;20260414;93252;5457.0;20
LKOH;0;20260414;93252;5457.0;20
LKOH;0;20260414;93252;5457.0;20
LKOH;0;20260414;93252;5457.0;20
LKOH;0;20260414;93252;5457.0;20
LKOH;0;20260414;93252;5457.0;20
LKOH;0;20260414;93252;5457.0;20
LKOH;0;20260414;93252;5457.0;20
LKOH;0;20260414;93252;5457.0;20
LKOH;0;20260414;93252;5457.0;20
LKOH;0;20260414;93252;5457.0;20
LKOH;0;20260414;93252;5457.0;20
LKOH;0;20260414;93252;5457.0;12
LKOH;0;20260414;93252;5457.0;8
LKOH;0;20260414;93252;5457.0;30
LKOH;0;20260414;93252;5457.0;36
LKOH;0;20260414;93254;5457.0;2
LKOH;0;20260414;93258;5457.0;100
LKOH;0;20260414;93258;5457.0;20
LKOH;0;20260414;93258;5457.0;20
LKOH;0;20260414;93258;5457.0;20
LKOH;0;20260414;93258;5457.0;16
LKOH;0;20260414;93258;5457.0;4
LKOH;0;20260414;93258;5457.0;30
LKOH;0;20260414;93258;5457.0;50
LKOH;0;20260414;93258;5457.0;34
LKOH;0;20260414;93300;5459.5;1
LKOH;0;20260414;93308;5459.0;1
LKOH;0;20260414;93318;5459.5;1
LKOH;0;20260414;93320;5457.0;30
LKOH;0;20260414;93320;5457.0;48
LKOH;0;20260414;93320;5457.0;3
LKOH;0;20260414;93320;5457.0;15
LKOH;0;20260414;93320;5457.0;46
LKOH;0;20260414;93320;5457.0;20
LKOH;0;20260414;93326;5457.5;1
LKOH;0;20260414;93346;5458.0;1
LKOH;0;20260414;93347;5458.0;1
LKOH;0;20260414;93415;5459.5;1
LKOH;0;20260414;93417;5458.0;7
LKOH;0;20260414;93425;5458.5;1
LKOH;0;20260414;93425;5458.0;1
LKOH;0;20260414;93428;5458.0;12
LKOH;0;20260414;93428;5457.5;20
LKOH;0;20260414;93428;5457.5;23
LKOH;0;20260414;93428;5457.0;1
LKOH;0;20260414;93428;5457.0;3
LKOH;0;20260414;93428;5457.0;20
LKOH;0;20260414;93428;5457.0;13
LKOH;0;20260414;93428;5457.0;30
