<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
LKOH;0;20260414;112212;5418;1
LKOH;0;20260414;112212;5418;6
LKOH;0;20260414;112212;5418.5;76
LKOH;0;20260414;112212;5418.5;42
LKOH;0;20260414;112212;5418.5;13
LKOH;0;20260414;112212;5418.5;11
LKOH;0;20260414;112212;5418.5;10
LKOH;0;20260414;112212;5418.5;22
LKOH;0;20260414;112212;5418.5;1
LKOH;0;20260414;112213;5418.5;9
LKOH;0;20260414;112213;5418.5;11
LKOH;0;20260414;112213;5416.5;15
LKOH;0;20260414;112213;5416.5;18
LKOH;0;20260414;112213;5416.5;37
LKOH;0;20260414;112213;5416.5;4
LKOH;0;20260414;112213;5417;1
LKOH;0;20260414;112214;5417;1
LKOH;0;20260414;112214;5416.5;1
LKOH;0;20260414;112214;5416.5;46
LKOH;0;20260414;112214;5416.5;12
LKOH;0;20260414;112214;5416.5;39
LKOH;0;20260414;112215;5416.5;1
LKOH;0;20260414;112215;5416;19
LKOH;0;20260414;112215;5416;11
LKOH;0;20260414;112217;5416;1
LKOH;0;20260414;112218;5416.5;1
LKOH;0;20260414;112219;5416;2
LKOH;0;20260414;112220;5416.5;1
LKOH;0;20260414;112224;5416.5;1
LKOH;0;20260414;112227;5416.5;1
LKOH;0;20260414;112230;5416.5;18
LKOH;0;20260414;112232;5416;1
LKOH;0;20260414;112239;5416;13
LKOH;0;20260414;112239;5416;20
LKOH;0;20260414;112239;5416;18
LKOH;0;20260414;112239;5416;44
LKOH;0;20260414;112239;5416;1
LKOH;0;20260414;112239;5416;1
LKOH;0;20260414;112239;5416;12
LKOH;0;20260414;112239;5416;39
LKOH;0;20260414;112239;5416;1
LKOH;0;20260414;112239;5416;37
LKOH;0;20260414;112239;5416;12
LKOH;0;20260414;112239;5416;1
LKOH;0;20260414;112239;5416;500
LKOH;0;20260414;112239;5416;17
LKOH;0;20260414;112239;5416;18
LKOH;0;20260414;112239;5416;30
LKOH;0;20260414;112239;5416;80
LKOH;0;20260414;112242;5416;1
LKOH;0;20260414;112243;5416;2
LKOH;0;20260414;112247;5416;1
LKOH;0;20260414;112249;5416;2
LKOH;0;20260414;112249;5416;200
LKOH;0;20260414;112251;5416;7
LKOH;0;20260414;112252;5416;2
LKOH;0;20260414;112253;5415.5;15
LKOH;0;20260414;112253;5415.5;6
LKOH;0;20260414;112253;5415.5;9
LKOH;0;20260414;112258;5416;9
LKOH;0;20260414;112259;5416;33
LKOH;0;20260414;112259;5416;13
LKOH;0;20260414;112259;5416;9
LKOH;0;20260414;112300;5416;13
LKOH;0;20260414;112300;5416;9
LKOH;0;20260414;112300;5416;18
LKOH;0;20260414;112300;5416;37
LKOH;0;20260414;112300;5416;10
LKOH;0;20260414;112300;5416;17
LKOH;0;20260414;112300;5416;7
LKOH;0;20260414;112300;5416;4
LKOH;0;20260414;112300;5416;1
LKOH;0;20260414;112304;5416;1
LKOH;0;20260414;112304;5415.5;1
LKOH;0;20260414;112306;5416;14
LKOH;0;20260414;112308;5415.5;2
LKOH;0;20260414;112308;5416;1
LKOH;0;20260414;112314;5416;32
LKOH;0;20260414;112316;5416;2
LKOH;0;20260414;112316;5415.5;5
LKOH;0;20260414;112316;5415.5;8
LKOH;0;20260414;112316;5415.5;8
LKOH;0;20260414;112316;5415.5;8
LKOH;0;20260414;112316;5415.5;3
LKOH;0;20260414;112316;5415.5;17
LKOH;0;20260414;112316;5415.5;13
LKOH;0;20260414;112316;5415.5;1
LKOH;0;20260414;112316;5415.5;50
LKOH;0;20260414;112316;5415.5;1
LKOH;0;20260414;112316;5415.5;2
LKOH;0;20260414;112316;5415.5;2
LKOH;0;20260414;112316;5415.5;2
LKOH;0;20260414;112316;5415;1
LKOH;0;20260414;112317;5415.5;31
LKOH;0;20260414;112318;5415.5;5
LKOH;0;20260414;112319;5415.5;1
LKOH;0;20260414;112320;5415;14
LKOH;0;20260414;112320;5415;1
LKOH;0;20260414;112329;5415.5;31
LKOH;0;20260414;112329;5415.5;4
LKOH;0;20260414;112334;5415.5;1
LKOH;0;20260414;112334;5415.5;33
LKOH;0;20260414;112334;5416;266
LKOH;0;20260414;112336;5415.5;1
LKOH;0;20260414;112337;5415.5;29
LKOH;0;20260414;112338;5415;1
LKOH;0;20260414;112338;5415.5;2
LKOH;0;20260414;112339;5415.5;1
LKOH;0;20260414;112339;5415.5;33
LKOH;0;20260414;112341;5416;83
LKOH;0;20260414;112341;5416;33
LKOH;0;20260414;112341;5416;400
LKOH;0;20260414;112341;5416;39
LKOH;0;20260414;112341;5416;150
LKOH;0;20260414;112341;5416;180
LKOH;0;20260414;112341;5416;211
LKOH;0;20260414;112341;5416;33
LKOH;0;20260414;112341;5416;39
LKOH;0;20260414;112341;5416;150
LKOH;0;20260414;112341;5416;91
LKOH;0;20260414;112341;5416;33
LKOH;0;20260414;112341;5416;1
LKOH;0;20260414;112343;5416;3
LKOH;0;20260414;112345;5416;1
LKOH;0;20260414;112348;5415.5;1
LKOH;0;20260414;112349;5416;335
LKOH;0;20260414;112349;5416;65
LKOH;0;20260414;112351;5416;33
LKOH;0;20260414;112356;5415.5;1
LKOH;0;20260414;112356;5416;100
LKOH;0;20260414;112402;5416;8
LKOH;0;20260414;112405;5416;2
LKOH;0;20260414;112410;5416;13
LKOH;0;20260414;112412;5416;20
LKOH;0;20260414;112413;5416;58
LKOH;0;20260414;112413;5416;406
LKOH;0;20260414;112413;5416;18
LKOH;0;20260414;112413;5416;18
LKOH;0;20260414;112415;5416;1
LKOH;0;20260414;112415;5416;300
LKOH;0;20260414;112417;5416;1
LKOH;0;20260414;112424;5416;9
LKOH;0;20260414;112424;5416;4
LKOH;0;20260414;112428;5416;79
LKOH;0;20260414;112428;5416;6
LKOH;0;20260414;112428;5416;15
LKOH;0;20260414;112432;5416;1
LKOH;0;20260414;112436;5416;1
LKOH;0;20260414;112436;5416;1
LKOH;0;20260414;112442;5416;1
LKOH;0;20260414;112447;5416;1
LKOH;0;20260414;112447;5416;10
LKOH;0;20260414;112450;5415.5;8
LKOH;0;20260414;112450;5415.5;17
LKOH;0;20260414;112451;5416;1
LKOH;0;20260414;112451;5416;1
LKOH;0;20260414;112454;5416;388
LKOH;0;20260414;112454;5416;37
LKOH;0;20260414;112454;5416;19
LKOH;0;20260414;112454;5416;18
LKOH;0;20260414;112454;5416;12
LKOH;0;20260414;112454;5416;12
LKOH;0;20260414;112454;5416;1
LKOH;0;20260414;112454;5416;13
LKOH;0;20260414;112455;5416;3
LKOH;0;20260414;112457;5416;1
LKOH;0;20260414;112504;5416;211
LKOH;0;20260414;112507;5416.5;33
LKOH;0;20260414;112507;5416.5;17
LKOH;0;20260414;112507;5416.5;12
LKOH;0;20260414;112507;5416.5;1
LKOH;0;20260414;112507;5416.5;3
LKOH;0;20260414;112510;5417;1
LKOH;0;20260414;112511;5417;2
LKOH;0;20260414;112514;5417;3
LKOH;0;20260414;112514;5417;30
LKOH;0;20260414;112516;5417.5;1
LKOH;0;20260414;112520;5418.5;33
LKOH;0;20260414;112520;5419;42
LKOH;0;20260414;112520;5419;1
LKOH;0;20260414;112520;5419;30
LKOH;0;20260414;112520;5419;13
LKOH;0;20260414;112520;5419.5;1
LKOH;0;20260414;112520;5419.5;30
LKOH;0;20260414;112520;5419.5;50
LKOH;0;20260414;112520;5420;1
LKOH;0;20260414;112520;5420;30
LKOH;0;20260414;112520;5420;68
LKOH;0;20260414;112520;5420.5;20
LKOH;0;20260414;112520;5420.5;1
LKOH;0;20260414;112520;5420.5;1
LKOH;0;20260414;112520;5420.5;30
LKOH;0;20260414;112520;5420.5;60
LKOH;0;20260414;112520;5420.5;60
LKOH;0;20260414;112520;5420.5;29
LKOH;0;20260414;112520;5420.5;33
LKOH;0;20260414;112520;5420.5;2
LKOH;0;20260414;112520;5420.5;13
LKOH;0;20260414;112520;5420.5;18
LKOH;0;20260414;112520;5420.5;46
LKOH;0;20260414;112520;5421;30
LKOH;0;20260414;112520;5421.5;1
LKOH;0;20260414;112520;5421.5;30
LKOH;0;20260414;112520;5421.5;27
LKOH;0;20260414;112521;5419.5;1
LKOH;0;20260414;112528;5420;1
LKOH;0;20260414;112529;5420;5
LKOH;0;20260414;112529;5420;10
LKOH;0;20260414;112530;5419.5;1
LKOH;0;20260414;112533;5420;18
LKOH;0;20260414;112533;5420.5;33
LKOH;0;20260414;112533;5420.5;13
LKOH;0;20260414;112533;5421;1
LKOH;0;20260414;112533;5421;1
LKOH;0;20260414;112533;5421.5;30
LKOH;0;20260414;112533;5421.5;1
LKOH;0;20260414;112533;5421.5;3
LKOH;0;20260414;112533;5421.5;5
LKOH;0;20260414;112533;5421.5;33
LKOH;0;20260414;112533;5421.5;30
LKOH;0;20260414;112533;5421.5;13
LKOH;0;20260414;112533;5421.5;12
LKOH;0;20260414;112533;5421.5;7
LKOH;0;20260414;112534;5421.5;2
LKOH;0;20260414;112535;5421;1
LKOH;0;20260414;112538;5421.5;3
LKOH;0;20260414;112538;5421.5;7
LKOH;0;20260414;112541;5421.5;2
LKOH;0;20260414;112545;5421.5;24
LKOH;0;20260414;112545;5421.5;13
LKOH;0;20260414;112545;5421.5;18
LKOH;0;20260414;112545;5421.5;45
LKOH;0;20260414;112549;5421.5;4
LKOH;0;20260414;112553;5421;3
LKOH;0;20260414;112555;5421;4
LKOH;0;20260414;112555;5421;1
LKOH;0;20260414;112555;5421;29
LKOH;0;20260414;112555;5420.5;1
LKOH;0;20260414;112555;5420;2
LKOH;0;20260414;112555;5420;1
LKOH;0;20260414;112555;5420;2
LKOH;0;20260414;112555;5421;1
LKOH;0;20260414;112559;5420.5;10
LKOH;0;20260414;112605;5420;2
LKOH;0;20260414;112606;5420;9
LKOH;0;20260414;112609;5420;4
LKOH;0;20260414;112611;5420.5;1
LKOH;0;20260414;112619;5420.5;4
LKOH;0;20260414;112622;5420.5;1
LKOH;0;20260414;112622;5421;9
LKOH;0;20260414;112624;5421;1
LKOH;0;20260414;112627;5421;2
LKOH;0;20260414;112645;5420.5;1
LKOH;0;20260414;112708;5420.5;1
LKOH;0;20260414;112708;5420.5;1
LKOH;0;20260414;112708;5420.5;6
LKOH;0;20260414;112721;5421;1
LKOH;0;20260414;112722;5421;8
LKOH;0;20260414;112722;5421;1
LKOH;0;20260414;112730;5421;27
LKOH;0;20260414;112730;5421;27
LKOH;0;20260414;112732;5420.5;12
LKOH;0;20260414;112734;5421;1
LKOH;0;20260414;112743;5421;1
LKOH;0;20260414;112746;5421;2
LKOH;0;20260414;112746;5421;1
LKOH;0;20260414;112746;5421;2
LKOH;0;20260414;112748;5421;11
LKOH;0;20260414;112748;5421;24
LKOH;0;20260414;112748;5421;18
LKOH;0;20260414;112748;5421;46
LKOH;0;20260414;112748;5421;37
LKOH;0;20260414;112748;5421;12
LKOH;0;20260414;112748;5421;12
LKOH;0;20260414;112748;5421;1
LKOH;0;20260414;112748;5421;33
LKOH;0;20260414;112748;5421;33
LKOH;0;20260414;112749;5421.5;1
LKOH;0;20260414;112753;5421;2
LKOH;0;20260414;112753;5421.5;1
LKOH;0;20260414;112804;5421;1
LKOH;0;20260414;112807;5421.5;1
LKOH;0;20260414;112809;5421;2
LKOH;0;20260414;112819;5421.5;1
LKOH;0;20260414;112819;5422;1
LKOH;0;20260414;112819;5422;1
LKOH;0;20260414;112819;5422;4
LKOH;0;20260414;112826;5421;18
LKOH;0;20260414;112826;5421;5
LKOH;0;20260414;112826;5420.5;2
LKOH;0;20260414;112826;5420;33
LKOH;0;20260414;112826;5420;10
LKOH;0;20260414;112826;5420;4
LKOH;0;20260414;112826;5420;1
LKOH;0;20260414;112826;5420;88
LKOH;0;20260414;112907;5420;12
LKOH;0;20260414;112909;5420.5;1
LKOH;0;20260414;112909;5420;1
LKOH;0;20260414;112942;5420;1
LKOH;0;20260414;112946;5420.5;2
LKOH;0;20260414;112946;5420.5;1
LKOH;0;20260414;112956;5420.5;1
LKOH;0;20260414;112958;5420.5;1
LKOH;0;20260414;113001;5420.5;1
LKOH;0;20260414;113007;5420;2
LKOH;0;20260414;113007;5420;6
LKOH;0;20260414;113014;5420.5;3
LKOH;0;20260414;113016;5420.5;1
LKOH;0;20260414;113018;5420.5;2
LKOH;0;20260414;113021;5420.5;1
LKOH;0;20260414;113028;5420;2
LKOH;0;20260414;113041;5420.5;16
LKOH;0;20260414;113041;5420.5;37
LKOH;0;20260414;113041;5420.5;18
LKOH;0;20260414;113041;5420.5;1
LKOH;0;20260414;113041;5420.5;33
LKOH;0;20260414;113041;5420.5;13
LKOH;0;20260414;113041;5420.5;30
LKOH;0;20260414;113041;5420.5;17
LKOH;0;20260414;113041;5420.5;11
LKOH;0;20260414;113041;5420.5;20
LKOH;0;20260414;113041;5420.5;11
LKOH;0;20260414;113041;5420.5;3
LKOH;0;20260414;113050;5420.5;1
LKOH;0;20260414;113056;5420.5;1
LKOH;0;20260414;113100;5420.5;2
LKOH;0;20260414;113105;5420.5;46
LKOH;0;20260414;113105;5420.5;13
LKOH;0;20260414;113105;5420.5;1
LKOH;0;20260414;113105;5420.5;1
LKOH;0;20260414;113105;5420.5;1
LKOH;0;20260414;113105;5420.5;18
LKOH;0;20260414;113105;5420.5;33
LKOH;0;20260414;113105;5420.5;37
LKOH;0;20260414;113105;5420.5;6
LKOH;0;20260414;113105;5421;2
LKOH;0;20260414;113105;5421;4
LKOH;0;20260414;113105;5421;18
LKOH;0;20260414;113105;5421;1
LKOH;0;20260414;113105;5421;1
LKOH;0;20260414;113105;5421;30
LKOH;0;20260414;113105;5421;38
LKOH;0;20260414;113108;5420;2
LKOH;0;20260414;113108;5420;18
LKOH;0;20260414;113108;5420;2
LKOH;0;20260414;113108;5420;18
LKOH;0;20260414;113108;5420;20
LKOH;0;20260414;113108;5420;12
LKOH;0;20260414;113108;5420;8
LKOH;0;20260414;113108;5420;2
LKOH;0;20260414;113108;5420;10
LKOH;0;20260414;113108;5419.5;1
LKOH;0;20260414;113116;5418.5;1
LKOH;0;20260414;113118;5418;2
LKOH;0;20260414;113118;5418;1
LKOH;0;20260414;113118;5418;1
LKOH;0;20260414;113118;5418;18
LKOH;0;20260414;113118;5418;46
LKOH;0;20260414;113118;5417.5;1
LKOH;0;20260414;113118;5417;1
LKOH;0;20260414;113118;5417;1
LKOH;0;20260414;113118;5417;1
LKOH;0;20260414;113118;5416.5;11
LKOH;0;20260414;113118;5416.5;2
LKOH;0;20260414;113118;5416.5;3
LKOH;0;20260414;113121;5416.5;32
LKOH;0;20260414;113123;5416.5;15
LKOH;0;20260414;113123;5416;2
LKOH;0;20260414;113123;5416;1
LKOH;0;20260414;113123;5415.5;10
LKOH;0;20260414;113123;5415.5;50
LKOH;0;20260414;113123;5415.5;6
LKOH;0;20260414;113123;5415.5;1
LKOH;0;20260414;113123;5415.5;4
LKOH;0;20260414;113123;5415.5;5
LKOH;0;20260414;113123;5415;48
LKOH;0;20260414;113123;5415;5
LKOH;0;20260414;113123;5415;10
LKOH;0;20260414;113123;5415;10
LKOH;0;20260414;113123;5415;3
LKOH;0;20260414;113123;5415;62
LKOH;0;20260414;113127;5415.5;5
LKOH;0;20260414;113128;5415.5;4
LKOH;0;20260414;113128;5415.5;6
LKOH;0;20260414;113131;5415;3
LKOH;0;20260414;113134;5415.5;44
LKOH;0;20260414;113134;5415.5;10
LKOH;0;20260414;113140;5417.5;1
LKOH;0;20260414;113148;5417.5;1
LKOH;0;20260414;113152;5418;1
LKOH;0;20260414;113157;5418;1
LKOH;0;20260414;113157;5418;1
LKOH;0;20260414;113157;5418;1
LKOH;0;20260414;113157;5418;9
LKOH;0;20260414;113203;5418;1
LKOH;0;20260414;113203;5418;2
LKOH;0;20260414;113204;5418;24
LKOH;0;20260414;113205;5418;1
LKOH;0;20260414;113209;5418.5;2
LKOH;0;20260414;113216;5418.5;1
LKOH;0;20260414;113218;5418.5;10
LKOH;0;20260414;113218;5418.5;2
LKOH;0;20260414;113218;5418;225
LKOH;0;20260414;113218;5418;50
LKOH;0;20260414;113218;5418;1
LKOH;0;20260414;113218;5418;2
LKOH;0;20260414;113218;5418;1
LKOH;0;20260414;113218;5418;3
LKOH;0;20260414;113218;5418;6
LKOH;0;20260414;113218;5418;13
LKOH;0;20260414;113218;5418;9
LKOH;0;20260414;113218;5418;1
LKOH;0;20260414;113218;5418.5;1
LKOH;0;20260414;113219;5418;1
LKOH;0;20260414;113220;5418;1
LKOH;0;20260414;113222;5418;2
LKOH;0;20260414;113223;5417.5;12
LKOH;0;20260414;113223;5417.5;2
LKOH;0;20260414;113223;5417.5;75
LKOH;0;20260414;113224;5418;1
LKOH;0;20260414;113227;5417.5;2
LKOH;0;20260414;113227;5417.5;7
LKOH;0;20260414;113227;5417.5;17
LKOH;0;20260414;113227;5417.5;8
LKOH;0;20260414;113227;5417.5;5
LKOH;0;20260414;113227;5418;4
LKOH;0;20260414;113227;5417.5;23
LKOH;0;20260414;113227;5417.5;5
LKOH;0;20260414;113227;5417.5;4
LKOH;0;20260414;113227;5417.5;4
LKOH;0;20260414;113227;5417.5;4
LKOH;0;20260414;113227;5417.5;4
LKOH;0;20260414;113227;5417.5;48
LKOH;0;20260414;113227;5417.5;46
LKOH;0;20260414;113227;5417;8
LKOH;0;20260414;113227;5417;10
LKOH;0;20260414;113227;5416.5;4
LKOH;0;20260414;113228;5416.5;14
LKOH;0;20260414;113228;5416.5;3
LKOH;0;20260414;113228;5416.5;11
LKOH;0;20260414;113228;5416.5;4
LKOH;0;20260414;113228;5416.5;26
LKOH;0;20260414;113228;5416.5;17
LKOH;0;20260414;113228;5416.5;5
LKOH;0;20260414;113228;5416.5;8
LKOH;0;20260414;113232;5417;2
LKOH;0;20260414;113233;5416;2
LKOH;0;20260414;113234;5416;14
LKOH;0;20260414;113234;5416;1
LKOH;0;20260414;113234;5416;1
LKOH;0;20260414;113234;5416;1
LKOH;0;20260414;113234;5416;3
LKOH;0;20260414;113234;5416;5
LKOH;0;20260414;113234;5416;29
LKOH;0;20260414;113234;5416;11
LKOH;0;20260414;113234;5416;4
LKOH;0;20260414;113234;5415.5;4
LKOH;0;20260414;113234;5415.5;4
LKOH;0;20260414;113234;5415.5;2
LKOH;0;20260414;113234;5415.5;8
LKOH;0;20260414;113234;5415.5;2
LKOH;0;20260414;113234;5415.5;2
LKOH;0;20260414;113234;5415.5;1
LKOH;0;20260414;113234;5415.5;1
LKOH;0;20260414;113234;5415.5;3
LKOH;0;20260414;113234;5415.5;3
LKOH;0;20260414;113234;5415.5;16
LKOH;0;20260414;113234;5415.5;1
LKOH;0;20260414;113234;5415.5;3
LKOH;0;20260414;113234;5415.5;1
LKOH;0;20260414;113234;5415;15
LKOH;0;20260414;113234;5415.5;1
LKOH;0;20260414;113234;5415;7
LKOH;0;20260414;113234;5415;8
LKOH;0;20260414;113234;5415;5
LKOH;0;20260414;113234;5415;21
LKOH;0;20260414;113234;5415;4
LKOH;0;20260414;113235;5416;1
LKOH;0;20260414;113235;5416.5;8
LKOH;0;20260414;113235;5416.5;1
LKOH;0;20260414;113235;5416.5;11
LKOH;0;20260414;113235;5415.5;7
LKOH;0;20260414;113235;5415.5;4
LKOH;0;20260414;113235;5415.5;19
LKOH;0;20260414;113235;5415.5;3
LKOH;0;20260414;113235;5415.5;3
LKOH;0;20260414;113235;5415;38
LKOH;0;20260414;113235;5415;1
LKOH;0;20260414;113235;5415;6
LKOH;0;20260414;113235;5415;8
LKOH;0;20260414;113235;5415;10
LKOH;0;20260414;113235;5415;1
LKOH;0;20260414;113235;5415;1
LKOH;0;20260414;113236;5416;1
LKOH;0;20260414;113241;5415.5;10
LKOH;0;20260414;113242;5416.5;1
LKOH;0;20260414;113242;5416.5;1
LKOH;0;20260414;113242;5416.5;9
LKOH;0;20260414;113242;5417;11
LKOH;0;20260414;113243;5415.5;20
LKOH;0;20260414;113243;5415.5;13
LKOH;0;20260414;113243;5415.5;6
LKOH;0;20260414;113243;5415.5;1
LKOH;0;20260414;113243;5415.5;37
LKOH;0;20260414;113243;5415.5;11
LKOH;0;20260414;113243;5415.5;11
LKOH;0;20260414;113243;5415;4
LKOH;0;20260414;113243;5415;5
LKOH;0;20260414;113243;5415;2
LKOH;0;20260414;113243;5415;48
LKOH;0;20260414;113247;5415.5;30
LKOH;0;20260414;113247;5415.5;2
LKOH;0;20260414;113247;5415;2
LKOH;0;20260414;113247;5415;2
LKOH;0;20260414;113247;5415;30
LKOH;0;20260414;113247;5415;1
LKOH;0;20260414;113247;5415;13
LKOH;0;20260414;113247;5414.5;4
LKOH;0;20260414;113247;5414.5;30
LKOH;0;20260414;113247;5414.5;18
LKOH;0;20260414;113247;5414;2
LKOH;0;20260414;113247;5414;30
LKOH;0;20260414;113247;5414;10
LKOH;0;20260414;113247;5414;20
LKOH;0;20260414;113247;5414;18
LKOH;0;20260414;113247;5414;60
LKOH;0;20260414;113247;5414;1
LKOH;0;20260414;113247;5413.5;20
LKOH;0;20260414;113247;5413.5;36
LKOH;0;20260414;113247;5413.5;10
LKOH;0;20260414;113247;5413.5;1
LKOH;0;20260414;113247;5413.5;30
LKOH;0;20260414;113247;5413.5;60
LKOH;0;20260414;113247;5413.5;50
LKOH;0;20260414;113247;5413;100
LKOH;0;20260414;113247;5413;100
LKOH;0;20260414;113247;5413;1
LKOH;0;20260414;113247;5413;20
LKOH;0;20260414;113247;5413;1
LKOH;0;20260414;113247;5413;1
LKOH;0;20260414;113247;5413;20
LKOH;0;20260414;113247;5413;60
LKOH;0;20260414;113247;5413;1
LKOH;0;20260414;113247;5413;60
LKOH;0;20260414;113247;5413;1
LKOH;0;20260414;113247;5412.5;2
LKOH;0;20260414;113247;5412.5;1
LKOH;0;20260414;113247;5412.5;152
LKOH;0;20260414;113247;5413.5;36
LKOH;0;20260414;113247;5413.5;4
LKOH;0;20260414;113254;5414.5;3
LKOH;0;20260414;113256;5415;2
LKOH;0;20260414;113256;5415.5;1
LKOH;0;20260414;113259;5415;1
LKOH;0;20260414;113259;5415;9
LKOH;0;20260414;113301;5415;1
LKOH;0;20260414;113303;5415;13
LKOH;0;20260414;113303;5415;7
LKOH;0;20260414;113303;5415;1
LKOH;0;20260414;113303;5414.5;2
LKOH;0;20260414;113303;5414.5;1
LKOH;0;20260414;113303;5414.5;1
LKOH;0;20260414;113303;5414.5;30
LKOH;0;20260414;113303;5414;2
LKOH;0;20260414;113303;5414;4
LKOH;0;20260414;113303;5414;1
LKOH;0;20260414;113303;5414;30
LKOH;0;20260414;113303;5414;18
LKOH;0;20260414;113303;5414;1
LKOH;0;20260414;113303;5413.5;5
LKOH;0;20260414;113303;5413.5;10
LKOH;0;20260414;113303;5413.5;1
LKOH;0;20260414;113303;5413.5;20
LKOH;0;20260414;113303;5413.5;30
LKOH;0;20260414;113303;5413.5;20
LKOH;0;20260414;113303;5413.5;60
LKOH;0;20260414;113303;5413.5;7
LKOH;0;20260414;113306;5414;12
LKOH;0;20260414;113306;5414;9
LKOH;0;20260414;113306;5414;37
LKOH;0;20260414;113306;5414;18
LKOH;0;20260414;113306;5414;46
LKOH;0;20260414;113306;5413.5;13
LKOH;0;20260414;113306;5413.5;20
LKOH;0;20260414;113306;5413;5
LKOH;0;20260414;113306;5413;1
LKOH;0;20260414;113306;5413;20
LKOH;0;20260414;113306;5413;118
LKOH;0;20260414;113306;5413;118
LKOH;0;20260414;113306;5413;83
LKOH;0;20260414;113309;5413.5;1
LKOH;0;20260414;113309;5414;8
LKOH;0;20260414;113309;5414;1
LKOH;0;20260414;113309;5414;30
LKOH;0;20260414;113309;5414;10
LKOH;0;20260414;113309;5414;5
LKOH;0;20260414;113309;5414.5;1
LKOH;0;20260414;113309;5414.5;30
LKOH;0;20260414;113309;5414.5;60
LKOH;0;20260414;113309;5414.5;2
LKOH;0;20260414;113309;5414.5;1
LKOH;0;20260414;113309;5415;1
LKOH;0;20260414;113309;5415;30
LKOH;0;20260414;113309;5415;60
LKOH;0;20260414;113309;5415;49
LKOH;0;20260414;113309;5414;1
LKOH;0;20260414;113310;5414.5;1
LKOH;0;20260414;113318;5414.5;1
LKOH;0;20260414;113320;5415;1
LKOH;0;20260414;113320;5415.5;20
LKOH;0;20260414;113320;5415.5;1
LKOH;0;20260414;113320;5415.5;24
LKOH;0;20260414;113321;5415.5;15
LKOH;0;20260414;113321;5416;8
LKOH;0;20260414;113321;5416;1
LKOH;0;20260414;113321;5416.5;8
LKOH;0;20260414;113321;5416.5;1
LKOH;0;20260414;113321;5416.5;33
LKOH;0;20260414;113321;5416.5;300
LKOH;0;20260414;113321;5416.5;66
LKOH;0;20260414;113321;5417;1
LKOH;0;20260414;113321;5417;30
LKOH;0;20260414;113321;5417.5;30
LKOH;0;20260414;113321;5417.5;1
LKOH;0;20260414;113321;5417.5;20
LKOH;0;20260414;113321;5417.5;54
LKOH;0;20260414;113321;5415.5;25
LKOH;0;20260414;113323;5415;30
LKOH;0;20260414;113323;5415;28
LKOH;0;20260414;113323;5415;48
LKOH;0;20260414;113323;5415;1
LKOH;0;20260414;113323;5415;18
LKOH;0;20260414;113323;5415;13
LKOH;0;20260414;113323;5415;20
LKOH;0;20260414;113323;5415;200
LKOH;0;20260414;113327;5415.5;8
LKOH;0;20260414;113327;5416;1
LKOH;0;20260414;113327;5417;1
LKOH;0;20260414;113327;5417;44
LKOH;0;20260414;113329;5415.5;7
LKOH;0;20260414;113330;5415;1
LKOH;0;20260414;113331;5415.5;1
LKOH;0;20260414;113333;5415;5
LKOH;0;20260414;113334;5415.5;5
LKOH;0;20260414;113334;5415.5;2
LKOH;0;20260414;113337;5415.5;1
LKOH;0;20260414;113343;5415;8
LKOH;0;20260414;113343;5415;2
LKOH;0;20260414;113343;5415;5
LKOH;0;20260414;113343;5414.5;4
LKOH;0;20260414;113344;5415;9
LKOH;0;20260414;113344;5415;1
LKOH;0;20260414;113344;5415;29
LKOH;0;20260414;113344;5415;16
LKOH;0;20260414;113344;5415.5;30
LKOH;0;20260414;113344;5415.5;37
LKOH;0;20260414;113344;5415.5;1
LKOH;0;20260414;113344;5415.5;10
LKOH;0;20260414;113344;5415.5;10
LKOH;0;20260414;113344;5415.5;1
LKOH;0;20260414;113354;5416.5;5
LKOH;0;20260414;113357;5416;54
LKOH;0;20260414;113357;5416;1
LKOH;0;20260414;113357;5415.5;155
LKOH;0;20260414;113357;5415.5;1
LKOH;0;20260414;113357;5415.5;4
LKOH;0;20260414;113357;5415.5;1
LKOH;0;20260414;113357;5415.5;1
LKOH;0;20260414;113357;5415;1
LKOH;0;20260414;113357;5415;7
LKOH;0;20260414;113357;5414.5;15
LKOH;0;20260414;113357;5414.5;1
LKOH;0;20260414;113357;5414.5;50
LKOH;0;20260414;113357;5414.5;6
LKOH;0;20260414;113358;5415;1
LKOH;0;20260414;113358;5415;18
LKOH;0;20260414;113358;5415.5;30
LKOH;0;20260414;113358;5415.5;1
LKOH;0;20260414;113358;5415.5;41
LKOH;0;20260414;113401;5415;82
LKOH;0;20260414;113403;5414.5;9
LKOH;0;20260414;113403;5414.5;13
LKOH;0;20260414;113403;5414.5;1
LKOH;0;20260414;113403;5414.5;18
LKOH;0;20260414;113403;5414;4
LKOH;0;20260414;113403;5414;9
LKOH;0;20260414;113403;5414;1
LKOH;0;20260414;113403;5414;1
LKOH;0;20260414;113403;5413.5;5
LKOH;0;20260414;113403;5413.5;7
LKOH;0;20260414;113403;5413.5;5
LKOH;0;20260414;113403;5413.5;30
LKOH;0;20260414;113403;5413.5;1
LKOH;0;20260414;113403;5413.5;1
LKOH;0;20260414;113403;5413.5;1
LKOH;0;20260414;113403;5413.5;1
LKOH;0;20260414;113403;5413;15
LKOH;0;20260414;113403;5413;8
LKOH;0;20260414;113403;5413;8
LKOH;0;20260414;113403;5413;1
